452,"Solve for x.

x*7=42",6,x=6,,,60,,,typing
453,"Solve for x.

4*x=12",3,x=3,,,60,,,typing
454,"Solve for x.

7=x/9",63,x=63,,,60,,,typing
455,"Solve for x.

x-2=7",9,x=9,,,60,,,typing
456,"Solve for x.

5=x-7",12,x=12,,,60,,,typing
457,"Solve for x.

4=12-x",8,x=8,,,60,,,typing
458,"Solve for x.

30/x=6",5,x=5,,,60,,,typing
459,"Solve for x.

56/x=8",7,x=7,,,60,,,typing
460,"Solve for x.

8=17-x",9,x=9,,,60,,,typing
461,"Solve for x.

45/x=5",9,x=9,,,60,,,typing
462,"Solve for x.

x-4=3",7,x=7,,,60,,,typing
463,"Solve for x.

35=7*x",5,x=5,,,60,,,typing
464,"Solve for x.

8=x-9",17,x=17,,,60,,,typing
465,"Solve for x.

5=x/7",35,x=35,,,60,,,typing
466,"Solve for x.

5=x/2",10,x=10,,,60,,,typing
467,"Solve for x.

10-x=2",8,x=8,,,60,,,typing
468,"Solve for x.

30/x=6",5,x=5,,,60,,,typing
469,"Solve for x.

6=x-7",13,x=13,,,60,,,typing
470,"Solve for x.

15=x+8",7,x=7,,,60,,,typing
471,"Solve for x.

6+x=8",2,x=2,,,60,,,typing
472,"Solve for x.

12/x=4",3,x=3,,,60,,,typing
473,"Solve for x.

6-x=4",2,x=2,,,60,,,typing
474,"Solve for x.

10=x*5",2,x=2,,,60,,,typing
475,"Solve for x.

x*8=56",7,x=7,,,60,,,typing
476,"Solve for x.

13-x=6",7,x=7,,,60,,,typing
477,"Solve for x.

2=11-x",9,x=9,,,60,,,typing
478,"Solve for x.

x+9=13",4,x=4,,,60,,,typing
479,"Solve for x.

16=x+9",7,x=7,,,60,,,typing
480,"Solve for x.

12/x=2",6,x=6,,,60,,,typing
481,"Solve for x.

6=x/7",42,x=42,,,60,,,typing
482,"Solve for x.

9=11-x",2,x=2,,,60,,,typing
483,"Solve for x.

45=5*x",9,x=9,,,60,,,typing
484,"Solve for x.

8=32/x",4,x=4,,,60,,,typing
485,"Solve for x.

10-x=7",3,x=3,,,60,,,typing
486,"Solve for x.

5=30/x",6,x=6,,,60,,,typing
487,"Solve for x.

28=4*x",7,x=7,,,60,,,typing
488,"Solve for x.

7=x/6",42,x=42,,,60,,,typing
489,"Solve for x.

4=36/x",9,x=9,,,60,,,typing
490,"Solve for x.

16=8*x",2,x=2,,,60,,,typing
491,"Solve for x.

x-6=8",14,x=14,,,60,,,typing
492,"Solve for x.

63=x*9",7,x=7,,,60,,,typing
493,"Solve for x.

10=x+4",6,x=6,,,60,,,typing
494,"Solve for x.

2=16/x",8,x=8,,,60,,,typing
495,"Solve for x.

8=14-x",6,x=6,,,60,,,typing
496,"Solve for x.

56=x*7",8,x=8,,,60,,,typing
497,"Solve for x.

13=x+4",9,x=9,,,60,,,typing
498,"Solve for x.

7+x=11",4,x=4,,,60,,,typing
499,"Solve for x.

5=x/8",40,x=40,,,60,,,typing
500,"Solve for x.

5=13-x",8,x=8,,,60,,,typing
501,"Solve for x.

7=x-8",15,x=15,,,60,,,typing
502,"Solve for x.

7*x=28",4,x=4,,,60,,,typing
503,"Solve for x.

14=x*2",7,x=7,,,60,,,typing
504,"Solve for x.

7=x-5",12,x=12,,,60,,,typing
505,"Solve for x.

x/8=7",56,x=56,,,60,,,typing
506,"Solve for x.

7=21/x",3,x=3,,,60,,,typing
507,"Solve for x.

8=16/x",2,x=2,,,60,,,typing
508,"Solve for x.

x-5=8",13,x=13,,,60,,,typing
509,"Solve for x.

45=5*x",9,x=9,,,60,,,typing
510,"Solve for x.

x/6=8",48,x=48,,,60,,,typing
511,"Solve for x.

9=x/4",36,x=36,,,60,,,typing
512,"Solve for x.

3=x-5",8,x=8,,,60,,,typing
513,"Solve for x.

3=x/4",12,x=12,,,60,,,typing
514,"Solve for x.

x/3=9",27,x=27,,,60,,,typing
515,"Solve for x.

10-x=6",4,x=4,,,60,,,typing
516,"Solve for x.

12=x*4",3,x=3,,,60,,,typing
517,"Solve for x.

x-6=9",15,x=15,,,60,,,typing
518,"Solve for x.

2=x/4",8,x=8,,,60,,,typing
519,"Solve for x.

8+x=12",4,x=4,,,60,,,typing
520,"Solve for x.

x/7=2",14,x=14,,,60,,,typing
521,"Solve for x.

16=8*x",2,x=2,,,60,,,typing
522,"Solve for x.

9=14-x",5,x=5,,,60,,,typing
523,"Solve for x.

11=x+4",7,x=7,,,60,,,typing
524,"Solve for x.

x+5=13",8,x=8,,,60,,,typing
525,"Solve for x.

7=16-x",9,x=9,,,60,,,typing
526,"Solve for x.

x-8=6",14,x=14,,,60,,,typing
527,"Solve for x.

11-x=3",8,x=8,,,60,,,typing
528,"Solve for x.

2*x=18",9,x=9,,,60,,,typing
529,"Solve for x.

10=5*x",2,x=2,,,60,,,typing
530,"Solve for x.

x*3=15",5,x=5,,,60,,,typing
531,"Solve for x.

5-x=3",2,x=2,,,60,,,typing
532,"Solve for x.

10-x=3",7,x=7,,,60,,,typing
533,"Solve for x.

35/x=7",5,x=5,,,60,,,typing
534,"Solve for x.

45/x=9",5,x=5,,,60,,,typing
535,"Solve for x.

8=x-6",14,x=14,,,60,,,typing
536,"Solve for x.

4*x=8",2,x=2,,,60,,,typing
537,"Solve for x.

5=x-2",7,x=7,,,60,,,typing
538,"Solve for x.

15=x+6",9,x=9,,,60,,,typing
539,"Solve for x.

x-7=8",15,x=15,,,60,,,typing
540,"Solve for x.

x/3=6",18,x=18,,,60,,,typing
541,"Solve for x.

2=10-x",8,x=8,,,60,,,typing
542,"Solve for x.

11=8+x",3,x=3,,,60,,,typing
543,"Solve for x.

x-3=6",9,x=9,,,60,,,typing
544,"Solve for x.

16/x=8",2,x=2,,,60,,,typing
545,"Solve for x.

14=8+x",6,x=6,,,60,,,typing
546,"Solve for x.

x*7=28",4,x=4,,,60,,,typing
547,"Solve for x.

6=48/x",8,x=8,,,60,,,typing
548,"Solve for x.

24/x=4",6,x=6,,,60,,,typing
549,"Solve for x.

20=x*5",4,x=4,,,60,,,typing
550,"Solve for x.

6=11-x",5,x=5,,,60,,,typing
551,"Solve for x.

8+x=14",6,x=6,,,60,,,typing
552,"Solve for x.

x+5=11",6,x=6,,,60,,,typing
553,"Solve for x.

6=x/3",18,x=18,,,60,,,typing
554,"Solve for x.

12/x=6",2,x=2,,,60,,,typing
555,"Solve for x.

2*x=10",5,x=5,,,60,,,typing
556,"Solve for x.

10-x=7",3,x=3,,,60,,,typing
557,"Solve for x.

x/8=6",48,x=48,,,60,,,typing
558,"Solve for x.

5=8-x",3,x=3,,,60,,,typing
559,"Solve for x.

3=5-x",2,x=2,,,60,,,typing
560,"Solve for x.

18=x*9",2,x=2,,,60,,,typing
561,"Solve for x.

14/x=2",7,x=7,,,60,,,typing
562,"Solve for x.

5=30/x",6,x=6,,,60,,,typing
563,"Solve for x.

x-2=6",8,x=8,,,60,,,typing
564,"Solve for x.

6*x=12",2,x=2,,,60,,,typing
565,"Solve for x.

12=5+x",7,x=7,,,60,,,typing
566,"Solve for x.

9=x+5",4,x=4,,,60,,,typing
567,"Solve for x.

5=8-x",3,x=3,,,60,,,typing
568,"Solve for x.

6+x=10",4,x=4,,,60,,,typing
569,"Solve for x.

9=x/4",36,x=36,,,60,,,typing
570,"Solve for x.

x+7=9",2,x=2,,,60,,,typing
571,"Solve for x.

14-x=5",9,x=9,,,60,,,typing
572,"Solve for x.

17-x=8",9,x=9,,,60,,,typing
573,"Solve for x.

4=x-5",9,x=9,,,60,,,typing
574,"Solve for x.

2*x=12",6,x=6,,,60,,,typing
575,"Solve for x.

16=x+9",7,x=7,,,60,,,typing
576,"Solve for x.

2=x/8",16,x=16,,,60,,,typing
577,"Solve for x.

72/x=8",9,x=9,,,60,,,typing
578,"Solve for x.

6=8-x",2,x=2,,,60,,,typing
579,"Solve for x.

9=x/8",72,x=72,,,60,,,typing
580,"Solve for x.

8=x-9",17,x=17,,,60,,,typing
581,"Solve for x.

32/x=4",8,x=8,,,60,,,typing
582,"Solve for x.

15=5*x",3,x=3,,,60,,,typing
583,"Solve for x.

48=8*x",6,x=6,,,60,,,typing
584,"Solve for x.

11-x=8",3,x=3,,,60,,,typing
585,"Solve for x.

3=9-x",6,x=6,,,60,,,typing
586,"Solve for x.

4=24/x",6,x=6,,,60,,,typing
587,"Solve for x.

8=4*x",2,x=2,,,60,,,typing
588,"Solve for x.

45/x=9",5,x=5,,,60,,,typing
589,"Solve for x.

56=x*8",7,x=7,,,60,,,typing
590,"Solve for x.

7=56/x",8,x=8,,,60,,,typing
591,"Solve for x.

8=x/2",16,x=16,,,60,,,typing
592,"Solve for x.

13-x=5",8,x=8,,,60,,,typing
593,"Solve for x.

12=7+x",5,x=5,,,60,,,typing
594,"Solve for x.

6=x-9",15,x=15,,,60,,,typing
595,"Solve for x.

8=x/7",56,x=56,,,60,,,typing
596,"Solve for x.

x/6=7",42,x=42,,,60,,,typing
597,"Solve for x.

3=11-x",8,x=8,,,60,,,typing
598,"Solve for x.

9-x=3",6,x=6,,,60,,,typing
599,"Solve for x.

16=7+x",9,x=9,,,60,,,typing
600,"Solve for x.

9=x-6",15,x=15,,,60,,,typing
601,"Solve for x.

8+x=11",3,x=3,,,60,,,typing
602,"Solve for x.

12/x=6",2,x=2,,,60,,,typing
603,"Solve for x.

15=x*5",3,x=3,,,60,,,typing
604,"Solve for x.

x+3=12",9,x=9,,,60,,,typing
605,"Solve for x.

x*9=45",5,x=5,,,60,,,typing
606,"Solve for x.

7+x=10",3,x=3,,,60,,,typing
607,"Solve for x.

30/x=6",5,x=5,,,60,,,typing
608,"Solve for x.

3=x/2",6,x=6,,,60,,,typing
609,"Solve for x.

8=16/x",2,x=2,,,60,,,typing
610,"Solve for x.

10-x=6",4,x=4,,,60,,,typing
611,"Solve for x.

8=13-x",5,x=5,,,60,,,typing
612,"Solve for x.

5=15/x",3,x=3,,,60,,,typing
613,"Solve for x.

x-3=6",9,x=9,,,60,,,typing
614,"Solve for x.

7=x/8",56,x=56,,,60,,,typing
615,"Solve for x.

4=28/x",7,x=7,,,60,,,typing
616,"Solve for x.

6=24/x",4,x=4,,,60,,,typing
617,"Solve for x.

x*8=40",5,x=5,,,60,,,typing
618,"Solve for x.

6=x/2",12,x=12,,,60,,,typing
619,"Solve for x.

9=x-2",11,x=11,,,60,,,typing
620,"Solve for x.

x/7=4",28,x=28,,,60,,,typing
621,"Solve for x.

3*x=6",2,x=2,,,60,,,typing
622,"Solve for x.

13-x=9",4,x=4,,,60,,,typing
623,"Solve for x.

x-8=7",15,x=15,,,60,,,typing
624,"Solve for x.

6*x=54",9,x=9,,,60,,,typing
625,"Solve for x.

8=x/5",40,x=40,,,60,,,typing
626,"Solve for x.

11=x+6",5,x=5,,,60,,,typing
627,"Solve for x.

63=7*x",9,x=9,,,60,,,typing
628,"Solve for x.

2=7-x",5,x=5,,,60,,,typing
629,"Solve for x.

5=8-x",3,x=3,,,60,,,typing
630,"Solve for x.

8=11-x",3,x=3,,,60,,,typing
631,"Solve for x.

6=x-7",13,x=13,,,60,,,typing
632,"Solve for x.

5+x=12",7,x=7,,,60,,,typing
633,"Solve for x.

40/x=8",5,x=5,,,60,,,typing
634,"Solve for x.

4=6-x",2,x=2,,,60,,,typing
635,"Solve for x.

5=x/6",30,x=30,,,60,,,typing
636,"Solve for x.

x-5=9",14,x=14,,,60,,,typing
637,"Solve for x.

4=x-7",11,x=11,,,60,,,typing
638,"Solve for x.

17-x=8",9,x=9,,,60,,,typing
639,"Solve for x.

3=24/x",8,x=8,,,60,,,typing
640,"Solve for x.

10=7+x",3,x=3,,,60,,,typing
641,"Solve for x.

13=x+6",7,x=7,,,60,,,typing
642,"Solve for x.

x-9=7",16,x=16,,,60,,,typing
643,"Solve for x.

28/x=7",4,x=4,,,60,,,typing
644,"Solve for x.

6/x=3",2,x=2,,,60,,,typing
645,"Solve for x.

3=x-5",8,x=8,,,60,,,typing
646,"Solve for x.

2=x/4",8,x=8,,,60,,,typing
647,"Solve for x.

18/x=6",3,x=3,,,60,,,typing
648,"Solve for x.

2=x-7",9,x=9,,,60,,,typing
649,"Solve for x.

10-x=3",7,x=7,,,60,,,typing
650,"Solve for x.

x*7=14",2,x=2,,,60,,,typing
651,"Solve for x.

2=x/3",6,x=6,,,60,,,typing
652,"Solve for x.

5=35/x",7,x=7,,,60,,,typing
653,"Solve for x.

63=7*x",9,x=9,,,60,,,typing
654,"Solve for x.

11=9+x",2,x=2,,,60,,,typing
655,"Solve for x.

x/8=3",24,x=24,,,60,,,typing
656,"Solve for x.

16/x=8",2,x=2,,,60,,,typing
657,"Solve for x.

9=27/x",3,x=3,,,60,,,typing
658,"Solve for x.

8=40/x",5,x=5,,,60,,,typing
659,"Solve for x.

11-x=7",4,x=4,,,60,,,typing
660,"Solve for x.

8=2*x",4,x=4,,,60,,,typing
661,"Solve for x.

28=x*7",4,x=4,,,60,,,typing
662,"Solve for x.

x-8=3",11,x=11,,,60,,,typing
663,"Solve for x.

x-6=3",9,x=9,,,60,,,typing
664,"Solve for x.

5*x=20",4,x=4,,,60,,,typing
665,"Solve for x.

18=2*x",9,x=9,,,60,,,typing
666,"Solve for x.

5=9-x",4,x=4,,,60,,,typing
667,"Solve for x.

21=7*x",3,x=3,,,60,,,typing
668,"Solve for x.

28=7*x",4,x=4,,,60,,,typing
669,"Solve for x.

35/x=7",5,x=5,,,60,,,typing
670,"Solve for x.

x/5=8",40,x=40,,,60,,,typing
671,"Solve for x.

x-4=5",9,x=9,,,60,,,typing
672,"Solve for x.

8=x/4",32,x=32,,,60,,,typing
673,"Solve for x.

9*x=63",7,x=7,,,60,,,typing
674,"Solve for x.

x-6=2",8,x=8,,,60,,,typing
675,"Solve for x.

8=x*2",4,x=4,,,60,,,typing
676,"Solve for x.

12-x=9",3,x=3,,,60,,,typing
677,"Solve for x.

2=x/6",12,x=12,,,60,,,typing
678,"Solve for x.

13-x=8",5,x=5,,,60,,,typing
679,"Solve for x.

36=9*x",4,x=4,,,60,,,typing
680,"Solve for x.

x-2=5",7,x=7,,,60,,,typing
681,"Solve for x.

15=5*x",3,x=3,,,60,,,typing
682,"Solve for x.

6*x=48",8,x=8,,,60,,,typing
683,"Solve for x.

4=8/x",2,x=2,,,60,,,typing
684,"Solve for x.

4=x-2",6,x=6,,,60,,,typing
685,"Solve for x.

x/5=9",45,x=45,,,60,,,typing
686,"Solve for x.

48/x=8",6,x=6,,,60,,,typing
687,"Solve for x.

4=x/7",28,x=28,,,60,,,typing
688,"Solve for x.

9=x/7",63,x=63,,,60,,,typing
689,"Solve for x.

x+3=5",2,x=2,,,60,,,typing
690,"Solve for x.

x-9=4",13,x=13,,,60,,,typing
691,"Solve for x.

x-5=3",8,x=8,,,60,,,typing
692,"Solve for x.

17=x+8",9,x=9,,,60,,,typing
693,"Solve for x.

x/7=5",35,x=35,,,60,,,typing
694,"Solve for x.

35/x=5",7,x=7,,,60,,,typing
695,"Solve for x.

2+x=7",5,x=5,,,60,,,typing
696,"Solve for x.

x-6=2",8,x=8,,,60,,,typing
697,"Solve for x.

x+7=9",2,x=2,,,60,,,typing
698,"Solve for x.

x-5=4",9,x=9,,,60,,,typing
699,"Solve for x.

x+2=10",8,x=8,,,60,,,typing
700,"Solve for x.

6=10-x",4,x=4,,,60,,,typing
701,"Solve for x.

x*3=12",4,x=4,,,60,,,typing
702,"Solve for x.

x/3=7",21,x=21,,,60,,,typing
703,"Solve for x.

5=10/x",2,x=2,,,60,,,typing
704,"Solve for x.

10=2+x",8,x=8,,,60,,,typing
705,"Solve for x.

7=21/x",3,x=3,,,60,,,typing
706,"Solve for x.

12/x=4",3,x=3,,,60,,,typing
707,"Solve for x.

56=x*8",7,x=7,,,60,,,typing
708,"Solve for x.

63/x=7",9,x=9,,,60,,,typing
709,"Solve for x.

4+x=11",7,x=7,,,60,,,typing
710,"Solve for x.

10=3+x",7,x=7,,,60,,,typing
711,"Solve for x.

x/9=4",36,x=36,,,60,,,typing
712,"Solve for x.

x-8=2",10,x=10,,,60,,,typing
713,"Solve for x.

20/x=5",4,x=4,,,60,,,typing
714,"Solve for x.

20/x=4",5,x=5,,,60,,,typing
715,"Solve for x.

6/x=3",2,x=2,,,60,,,typing
716,"Solve for x.

8=x+5",3,x=3,,,60,,,typing
717,"Solve for x.

x/2=4",8,x=8,,,60,,,typing
718,"Solve for x.

45=5*x",9,x=9,,,60,,,typing
719,"Solve for x.

14=8+x",6,x=6,,,60,,,typing
720,"Solve for x.

x+5=7",2,x=2,,,60,,,typing
721,"Solve for x.

x+4=10",6,x=6,,,60,,,typing
722,"Solve for x.

7=x/6",42,x=42,,,60,,,typing
723,"Solve for x.

12-x=4",8,x=8,,,60,,,typing
724,"Solve for x.

x+2=10",8,x=8,,,60,,,typing
725,"Solve for x.

24/x=6",4,x=4,,,60,,,typing
726,"Solve for x.

8*x=24",3,x=3,,,60,,,typing
727,"Solve for x.

x/9=2",18,x=18,,,60,,,typing
728,"Solve for x.

9=x/6",54,x=54,,,60,,,typing
729,"Solve for x.

6*x=48",8,x=8,,,60,,,typing
730,"Solve for x.

7=x/9",63,x=63,,,60,,,typing
731,"Solve for x.

x*8=40",5,x=5,,,60,,,typing
732,"Solve for x.

x/6=8",48,x=48,,,60,,,typing
733,"Solve for x.

14=2*x",7,x=7,,,60,,,typing
734,"Solve for x.

x+2=9",7,x=7,,,60,,,typing
735,"Solve for x.

15=x+9",6,x=6,,,60,,,typing
736,"Solve for x.

35=x*5",7,x=7,,,60,,,typing
737,"Solve for x.

40/x=5",8,x=8,,,60,,,typing
738,"Solve for x.

14-x=9",5,x=5,,,60,,,typing
739,"Solve for x.

12/x=2",6,x=6,,,60,,,typing
740,"Solve for x.

4=x-7",11,x=11,,,60,,,typing
741,"Solve for x.

x-2=8",10,x=10,,,60,,,typing
742,"Solve for x.

x/4=6",24,x=24,,,60,,,typing
743,"Solve for x.

10=x+4",6,x=6,,,60,,,typing
744,"Solve for x.

6=8-x",2,x=2,,,60,,,typing
745,"Solve for x.

8-x=3",5,x=5,,,60,,,typing
746,"Solve for x.

x*9=27",3,x=3,,,60,,,typing
747,"Solve for x.

6=42/x",7,x=7,,,60,,,typing
748,"Solve for x.

x-3=7",10,x=10,,,60,,,typing
749,"Solve for x.

8=x-4",12,x=12,,,60,,,typing
750,"Solve for x.

16=x+9",7,x=7,,,60,,,typing
751,"Solve for x.

x/2=9",18,x=18,,,60,,,typing
752,"Solve for x.

x-8=6",14,x=14,,,60,,,typing
753,"Solve for x.

7=x-8",15,x=15,,,60,,,typing
754,"Solve for x.

6=30/x",5,x=5,,,60,,,typing
755,"Solve for x.

5=x+2",3,x=3,,,60,,,typing
756,"Solve for x.

8=x+6",2,x=2,,,60,,,typing
757,"Solve for x.

x+4=10",6,x=6,,,60,,,typing
758,"Solve for x.

8=x/4",32,x=32,,,60,,,typing
759,"Solve for x.

x-2=9",11,x=11,,,60,,,typing
760,"Solve for x.

6*x=42",7,x=7,,,60,,,typing
761,"Solve for x.

6=15-x",9,x=9,,,60,,,typing
762,"Solve for x.

x/6=9",54,x=54,,,60,,,typing
763,"Solve for x.

14-x=9",5,x=5,,,60,,,typing
764,"Solve for x.

2=x/7",14,x=14,,,60,,,typing
765,"Solve for x.

x*9=72",8,x=8,,,60,,,typing
766,"Solve for x.

x*8=72",9,x=9,,,60,,,typing
767,"Solve for x.

13=x+8",5,x=5,,,60,,,typing
768,"Solve for x.

6=54/x",9,x=9,,,60,,,typing
769,"Solve for x.

8=x-9",17,x=17,,,60,,,typing
770,"Solve for x.

27=x*3",9,x=9,,,60,,,typing
771,"Solve for x.

x+5=14",9,x=9,,,60,,,typing
772,"Solve for x.

36=4*x",9,x=9,,,60,,,typing
773,"Solve for x.

12=x+7",5,x=5,,,60,,,typing
774,"Solve for x.

14=2*x",7,x=7,,,60,,,typing
775,"Solve for x.

5=9-x",4,x=4,,,60,,,typing
776,"Solve for x.

11-x=8",3,x=3,,,60,,,typing
777,"Solve for x.

3*x=24",8,x=8,,,60,,,typing
778,"Solve for x.

4=6-x",2,x=2,,,60,,,typing
779,"Solve for x.

x-2=3",5,x=5,,,60,,,typing
780,"Solve for x.

30/x=6",5,x=5,,,60,,,typing
781,"Solve for x.

12=3*x",4,x=4,,,60,,,typing
782,"Solve for x.

18/x=3",6,x=6,,,60,,,typing
783,"Solve for x.

11-x=8",3,x=3,,,60,,,typing
784,"Solve for x.

x-8=4",12,x=12,,,60,,,typing
785,"Solve for x.

12-x=4",8,x=8,,,60,,,typing
786,"Solve for x.

6+x=11",5,x=5,,,60,,,typing
787,"Solve for x.

13=x+6",7,x=7,,,60,,,typing
788,"Solve for x.

5-x=2",3,x=3,,,60,,,typing
789,"Solve for x.

20/x=4",5,x=5,,,60,,,typing
790,"Solve for x.

40/x=5",8,x=8,,,60,,,typing
791,"Solve for x.

9=16-x",7,x=7,,,60,,,typing
792,"Solve for x.

x*9=54",6,x=6,,,60,,,typing
793,"Solve for x.

14/x=7",2,x=2,,,60,,,typing
794,"Solve for x.

36=9*x",4,x=4,,,60,,,typing
795,"Solve for x.

2=8-x",6,x=6,,,60,,,typing
796,"Solve for x.

x/5=9",45,x=45,,,60,,,typing
797,"Solve for x.

7=35/x",5,x=5,,,60,,,typing
798,"Solve for x.

2=9-x",7,x=7,,,60,,,typing
799,"Solve for x.

56=7*x",8,x=8,,,60,,,typing
800,"Solve for x.

54/x=6",9,x=9,,,60,,,typing
801,"Solve for x.

x/6=5",30,x=30,,,60,,,typing
802,"Solve for x.

x/9=6",54,x=54,,,60,,,typing
803,"Solve for x.

7*x=42",6,x=6,,,60,,,typing
804,"Solve for x.

5=13-x",8,x=8,,,60,,,typing
805,"Solve for x.

4=32/x",8,x=8,,,60,,,typing
806,"Solve for x.

14-x=9",5,x=5,,,60,,,typing
807,"Solve for x.

8=17-x",9,x=9,,,60,,,typing
808,"Solve for x.

6=48/x",8,x=8,,,60,,,typing
809,"Solve for x.

x-3=6",9,x=9,,,60,,,typing
810,"Solve for x.

x-5=8",13,x=13,,,60,,,typing
811,"Solve for x.

7=x/4",28,x=28,,,60,,,typing
812,"Solve for x.

30/x=6",5,x=5,,,60,,,typing
813,"Solve for x.

3=x-6",9,x=9,,,60,,,typing
814,"Solve for x.

18/x=2",9,x=9,,,60,,,typing
815,"Solve for x.

10=x+6",4,x=4,,,60,,,typing
816,"Solve for x.

9=x-4",13,x=13,,,60,,,typing
817,"Solve for x.

x/2=3",6,x=6,,,60,,,typing
818,"Solve for x.

2*x=18",9,x=9,,,60,,,typing
819,"Solve for x.

8*x=32",4,x=4,,,60,,,typing
820,"Solve for x.

12/x=6",2,x=2,,,60,,,typing
821,"Solve for x.

7=x/3",21,x=21,,,60,,,typing
822,"Solve for x.

8=x-4",12,x=12,,,60,,,typing
823,"Solve for x.

8=10-x",2,x=2,,,60,,,typing
824,"Solve for x.

6=14-x",8,x=8,,,60,,,typing
825,"Solve for x.

4+x=7",3,x=3,,,60,,,typing
826,"Solve for x.

5-x=3",2,x=2,,,60,,,typing
827,"Solve for x.

8=2+x",6,x=6,,,60,,,typing
828,"Solve for x.

7+x=12",5,x=5,,,60,,,typing
829,"Solve for x.

x/3=6",18,x=18,,,60,,,typing
830,"Solve for x.

8*x=48",6,x=6,,,60,,,typing
831,"Solve for x.

x/6=5",30,x=30,,,60,,,typing
832,"Solve for x.

36/x=4",9,x=9,,,60,,,typing
833,"Solve for x.

x/3=4",12,x=12,,,60,,,typing
834,"Solve for x.

7+x=10",3,x=3,,,60,,,typing
835,"Solve for x.

15-x=8",7,x=7,,,60,,,typing
836,"Solve for x.

15=5*x",3,x=3,,,60,,,typing
837,"Solve for x.

x+6=15",9,x=9,,,60,,,typing
838,"Solve for x.

2=x/8",16,x=16,,,60,,,typing
839,"Solve for x.

x/8=3",24,x=24,,,60,,,typing
840,"Solve for x.

15=x+7",8,x=8,,,60,,,typing
841,"Solve for x.

4+x=13",9,x=9,,,60,,,typing
842,"Solve for x.

18=x*3",6,x=6,,,60,,,typing
843,"Solve for x.

45=5*x",9,x=9,,,60,,,typing
844,"Solve for x.

9=x+5",4,x=4,,,60,,,typing
845,"Solve for x.

9=x-7",16,x=16,,,60,,,typing
846,"Solve for x.

9=x/8",72,x=72,,,60,,,typing
847,"Solve for x.

6=x/7",42,x=42,,,60,,,typing
848,"Solve for x.

5=x/6",30,x=30,,,60,,,typing
849,"Solve for x.

9=5+x",4,x=4,,,60,,,typing
850,"Solve for x.

x/2=4",8,x=8,,,60,,,typing
851,"Solve for x.

10=x+3",7,x=7,,,60,,,typing
852,"Solve for x.

3=10-x",7,x=7,,,60,,,typing
853,"Solve for x.

63/x=9",7,x=7,,,60,,,typing
854,"Solve for x.

2+x=8",6,x=6,,,60,,,typing
855,"Solve for x.

5*x=10",2,x=2,,,60,,,typing
856,"Solve for x.

3=24/x",8,x=8,,,60,,,typing
857,"Solve for x.

12=x+8",4,x=4,,,60,,,typing
858,"Solve for x.

4+x=12",8,x=8,,,60,,,typing
859,"Solve for x.

3=7-x",4,x=4,,,60,,,typing
860,"Solve for x.

32/x=8",4,x=4,,,60,,,typing
861,"Solve for x.

11=x+2",9,x=9,,,60,,,typing
862,"Solve for x.

x+7=10",3,x=3,,,60,,,typing
863,"Solve for x.

2=16/x",8,x=8,,,60,,,typing
864,"Solve for x.

x-9=6",15,x=15,,,60,,,typing
865,"Solve for x.

x-3=8",11,x=11,,,60,,,typing
866,"Solve for x.

12/x=6",2,x=2,,,60,,,typing
867,"Solve for x.

x/7=3",21,x=21,,,60,,,typing
868,"Solve for x.

9*x=36",4,x=4,,,60,,,typing
869,"Solve for x.

13-x=8",5,x=5,,,60,,,typing
870,"Solve for x.

3=x/4",12,x=12,,,60,,,typing
871,"Solve for x.

14/x=7",2,x=2,,,60,,,typing
872,"Solve for x.

28/x=4",7,x=7,,,60,,,typing
873,"Solve for x.

10=x+6",4,x=4,,,60,,,typing
874,"Solve for x.

20=5*x",4,x=4,,,60,,,typing
875,"Solve for x.

x-7=5",12,x=12,,,60,,,typing
876,"Solve for x.

5=10/x",2,x=2,,,60,,,typing
877,"Solve for x.

6=x-7",13,x=13,,,60,,,typing
878,"Solve for x.

x-4=3",7,x=7,,,60,,,typing
879,"Solve for x.

x-6=2",8,x=8,,,60,,,typing
880,"Solve for x.

9=x-3",12,x=12,,,60,,,typing
881,"Solve for x.

13-x=4",9,x=9,,,60,,,typing
882,"Solve for x.

x/8=9",72,x=72,,,60,,,typing
883,"Solve for x.

8=48/x",6,x=6,,,60,,,typing
884,"Solve for x.

x*2=18",9,x=9,,,60,,,typing
885,"Solve for x.

10-x=7",3,x=3,,,60,,,typing
886,"Solve for x.

x+3=12",9,x=9,,,60,,,typing
887,"Solve for x.

7=63/x",9,x=9,,,60,,,typing
888,"Solve for x.

7=35/x",5,x=5,,,60,,,typing
889,"Solve for x.

9=x/3",27,x=27,,,60,,,typing
890,"Solve for x.

4=x-3",7,x=7,,,60,,,typing
891,"Solve for x.

3+x=11",8,x=8,,,60,,,typing
892,"Solve for x.

x/3=5",15,x=15,,,60,,,typing
893,"Solve for x.

x/7=6",42,x=42,,,60,,,typing
894,"Solve for x.

28/x=4",7,x=7,,,60,,,typing
895,"Solve for x.

7=x-2",9,x=9,,,60,,,typing
896,"Solve for x.

10-x=4",6,x=6,,,60,,,typing
897,"Solve for x.

3=12-x",9,x=9,,,60,,,typing
898,"Solve for x.

x-6=2",8,x=8,,,60,,,typing
899,"Solve for x.

5=10/x",2,x=2,,,60,,,typing
900,"Solve for x.

3=x/6",18,x=18,,,60,,,typing
901,"Solve for x.

6=18/x",3,x=3,,,60,,,typing
902,"Solve for x.

3=x-4",7,x=7,,,60,,,typing
