"Blooket
299,"Rewrite using addition: 8 - 2",8+-2,8 + -2,8+(-2),8 + (-2),12,,,typing
300,"Rewrite using addition: 8 - 3",8+-3,8 + -3,8+(-3),8 + (-3),12,,,typing
301,"Rewrite using addition: 8 - 4",8+-4,8 + -4,8+(-4),8 + (-4),12,,,typing
302,"Rewrite using addition: 8 - 5",8+-5,8 + -5,8+(-5),8 + (-5),12,,,typing
303,"Rewrite using addition: 8 - 6",8+-6,8 + -6,8+(-6),8 + (-6),12,,,typing
304,"Rewrite using addition: 8 - 7",8+-7,8 + -7,8+(-7),8 + (-7),12,,,typing
305,"Rewrite using addition: 8 - 8",8+-8,8 + -8,8+(-8),8 + (-8),12,,,typing
306,"Rewrite using addition: 8 - 9",8+-9,8 + -9,8+(-9),8 + (-9),12,,,typing
307,"Rewrite using addition: 9 - (-9)",9+9,9 + 9,,,12,,,typing
308,"Rewrite using addition: 9 - (-8)",9+8,9 + 8,,,12,,,typing
309,"Rewrite using addition: 9 - (-7)",9+7,9 + 7,,,12,,,typing
310,"Rewrite using addition: 9 - (-6)",9+6,9 + 6,,,12,,,typing
311,"Rewrite using addition: 9 - (-5)",9+5,9 + 5,,,12,,,typing
312,"Rewrite using addition: 9 - (-4)",9+4,9 + 4,,,12,,,typing
313,"Rewrite using addition: 9 - (-3)",9+3,9 + 3,,,12,,,typing
314,"Rewrite using addition: 9 - (-2)",9+2,9 + 2,,,12,,,typing
315,"Rewrite using addition: 9 - (-1)",9+1,9 + 1,,,12,,,typing
316,"Rewrite using addition: 9 - 1",9+-1,9 + -1,9+(-1),9 + (-1),12,,,typing
317,"Rewrite using addition: 9 - 2",9+-2,9 + -2,9+(-2),9 + (-2),12,,,typing
318,"Rewrite using addition: 9 - 3",9+-3,9 + -3,9+(-3),9 + (-3),12,,,typing
319,"Rewrite using addition: 9 - 4",9+-4,9 + -4,9+(-4),9 + (-4),12,,,typing
320,"Rewrite using addition: 9 - 5",9+-5,9 + -5,9+(-5),9 + (-5),12,,,typing
321,"Rewrite using addition: 9 - 6",9+-6,9 + -6,9+(-6),9 + (-6),12,,,typing
322,"Rewrite using addition: 9 - 7",9+-7,9 + -7,9+(-7),9 + (-7),12,,,typing
323,"Rewrite using addition: 9 - 8",9+-8,9 + -8,9+(-8),9 + (-8),12,,,typing
324,"Rewrite using addition: 9 - 9",9+-9,9 + -9,9+(-9),9 + (-9),12,,,typing
